,path,label
45,/workspace/CK plus/CK+48/anger/S066_005_00000009.png,0
46,/workspace/CK plus/CK+48/anger/S066_005_00000010.png,0
47,/workspace/CK plus/CK+48/anger/S066_005_00000011.png,0
48,/workspace/CK plus/CK+48/anger/S067_004_00000021.png,0
49,/workspace/CK plus/CK+48/anger/S067_004_00000022.png,0
50,/workspace/CK plus/CK+48/anger/S067_004_00000023.png,0
51,/workspace/CK plus/CK+48/anger/S071_004_00000026.png,0
52,/workspace/CK plus/CK+48/anger/S071_004_00000027.png,0
53,/workspace/CK plus/CK+48/anger/S071_004_00000028.png,0
54,/workspace/CK plus/CK+48/anger/S072_005_00000017.png,0
55,/workspace/CK plus/CK+48/anger/S072_005_00000018.png,0
56,/workspace/CK plus/CK+48/anger/S072_005_00000019.png,0
57,/workspace/CK plus/CK+48/anger/S075_008_00000010.png,0
58,/workspace/CK plus/CK+48/anger/S075_008_00000011.png,0
59,/workspace/CK plus/CK+48/anger/S075_008_00000012.png,0
60,/workspace/CK plus/CK+48/anger/S082_005_00000015.png,0
61,/workspace/CK plus/CK+48/anger/S082_005_00000016.png,0
62,/workspace/CK plus/CK+48/anger/S082_005_00000017.png,0
63,/workspace/CK plus/CK+48/anger/S087_007_00000014.png,0
64,/workspace/CK plus/CK+48/anger/S087_007_00000015.png,0
65,/workspace/CK plus/CK+48/anger/S087_007_00000016.png,0
66,/workspace/CK plus/CK+48/anger/S089_003_00000034.png,0
67,/workspace/CK plus/CK+48/anger/S089_003_00000035.png,0
68,/workspace/CK plus/CK+48/anger/S089_003_00000036.png,0
69,/workspace/CK plus/CK+48/anger/S090_007_00000012.png,0
70,/workspace/CK plus/CK+48/anger/S090_007_00000013.png,0
71,/workspace/CK plus/CK+48/anger/S090_007_00000014.png,0
72,/workspace/CK plus/CK+48/anger/S092_003_00000012.png,0
73,/workspace/CK plus/CK+48/anger/S092_003_00000013.png,0
74,/workspace/CK plus/CK+48/anger/S092_003_00000014.png,0
75,/workspace/CK plus/CK+48/anger/S100_005_00000021.png,0
76,/workspace/CK plus/CK+48/anger/S100_005_00000022.png,0
77,/workspace/CK plus/CK+48/anger/S100_005_00000023.png,0
78,/workspace/CK plus/CK+48/anger/S109_003_00000015.png,0
79,/workspace/CK plus/CK+48/anger/S109_003_00000016.png,0
80,/workspace/CK plus/CK+48/anger/S109_003_00000017.png,0
81,/workspace/CK plus/CK+48/anger/S111_006_00000008.png,0
82,/workspace/CK plus/CK+48/anger/S111_006_00000009.png,0
83,/workspace/CK plus/CK+48/anger/S111_006_00000010.png,0
84,/workspace/CK plus/CK+48/anger/S112_005_00000015.png,0
85,/workspace/CK plus/CK+48/anger/S112_005_00000016.png,0
86,/workspace/CK plus/CK+48/anger/S112_005_00000017.png,0
87,/workspace/CK plus/CK+48/anger/S113_008_00000021.png,0
88,/workspace/CK plus/CK+48/anger/S113_008_00000022.png,0
89,/workspace/CK plus/CK+48/anger/S113_008_00000023.png,0
90,/workspace/CK plus/CK+48/anger/S117_006_00000008.png,0
91,/workspace/CK plus/CK+48/anger/S117_006_00000009.png,0
92,/workspace/CK plus/CK+48/anger/S117_006_00000010.png,0
93,/workspace/CK plus/CK+48/anger/S119_008_00000016.png,0
94,/workspace/CK plus/CK+48/anger/S119_008_00000017.png,0
95,/workspace/CK plus/CK+48/anger/S119_008_00000018.png,0
96,/workspace/CK plus/CK+48/anger/S126_008_00000027.png,0
97,/workspace/CK plus/CK+48/anger/S126_008_00000028.png,0
98,/workspace/CK plus/CK+48/anger/S126_008_00000029.png,0
99,/workspace/CK plus/CK+48/anger/S127_010_00000016.png,0
100,/workspace/CK plus/CK+48/anger/S127_010_00000017.png,0
101,/workspace/CK plus/CK+48/anger/S127_010_00000018.png,0
102,/workspace/CK plus/CK+48/anger/S129_006_00000008.png,0
103,/workspace/CK plus/CK+48/anger/S129_006_00000009.png,0
104,/workspace/CK plus/CK+48/anger/S129_006_00000010.png,0
105,/workspace/CK plus/CK+48/anger/S130_007_00000018.png,0
106,/workspace/CK plus/CK+48/anger/S130_007_00000019.png,0
107,/workspace/CK plus/CK+48/anger/S130_007_00000020.png,0
108,/workspace/CK plus/CK+48/anger/S133_003_00000045.png,0
109,/workspace/CK plus/CK+48/anger/S133_003_00000046.png,0
110,/workspace/CK plus/CK+48/anger/S133_003_00000047.png,0
111,/workspace/CK plus/CK+48/anger/S134_003_00000009.png,0
112,/workspace/CK plus/CK+48/anger/S134_003_00000010.png,0
113,/workspace/CK plus/CK+48/anger/S134_003_00000011.png,0
114,/workspace/CK plus/CK+48/anger/S136_005_00000008.png,0
115,/workspace/CK plus/CK+48/anger/S136_005_00000009.png,0
116,/workspace/CK plus/CK+48/anger/S136_005_00000010.png,0
117,/workspace/CK plus/CK+48/anger/S501_001_00000065.png,0
118,/workspace/CK plus/CK+48/anger/S501_001_00000066.png,0
119,/workspace/CK plus/CK+48/anger/S501_001_00000067.png,0
120,/workspace/CK plus/CK+48/anger/S502_001_00000014.png,0
121,/workspace/CK plus/CK+48/anger/S502_001_00000015.png,0
122,/workspace/CK plus/CK+48/anger/S502_001_00000016.png,0
123,/workspace/CK plus/CK+48/anger/S503_001_00000069.png,0
124,/workspace/CK plus/CK+48/anger/S503_001_00000070.png,0
125,/workspace/CK plus/CK+48/anger/S503_001_00000071.png,0
126,/workspace/CK plus/CK+48/anger/S504_001_00000020.png,0
127,/workspace/CK plus/CK+48/anger/S504_001_00000021.png,0
128,/workspace/CK plus/CK+48/anger/S504_001_00000022.png,0
129,/workspace/CK plus/CK+48/anger/S506_001_00000038.png,0
130,/workspace/CK plus/CK+48/anger/S506_001_00000039.png,0
131,/workspace/CK plus/CK+48/anger/S506_001_00000040.png,0
132,/workspace/CK plus/CK+48/anger/S999_001_00000016.png,0
133,/workspace/CK plus/CK+48/anger/S999_001_00000017.png,0
134,/workspace/CK plus/CK+48/anger/S999_001_00000018.png,0
135,/workspace/CK plus/CK+48/contempt/S138_008_00000007.png,6
136,/workspace/CK plus/CK+48/contempt/S138_008_00000008.png,6
137,/workspace/CK plus/CK+48/contempt/S138_008_00000009.png,6
138,/workspace/CK plus/CK+48/contempt/S139_002_00000011.png,6
139,/workspace/CK plus/CK+48/contempt/S139_002_00000012.png,6
140,/workspace/CK plus/CK+48/contempt/S139_002_00000013.png,6
141,/workspace/CK plus/CK+48/contempt/S147_002_00000011.png,6
142,/workspace/CK plus/CK+48/contempt/S147_002_00000012.png,6
143,/workspace/CK plus/CK+48/contempt/S147_002_00000013.png,6
144,/workspace/CK plus/CK+48/contempt/S148_002_00000013.png,6
145,/workspace/CK plus/CK+48/contempt/S148_002_00000014.png,6
146,/workspace/CK plus/CK+48/contempt/S148_002_00000015.png,6
147,/workspace/CK plus/CK+48/contempt/S149_002_00000011.png,6
148,/workspace/CK plus/CK+48/contempt/S149_002_00000012.png,6
149,/workspace/CK plus/CK+48/contempt/S149_002_00000013.png,6
150,/workspace/CK plus/CK+48/contempt/S151_002_00000027.png,6
151,/workspace/CK plus/CK+48/contempt/S151_002_00000028.png,6
152,/workspace/CK plus/CK+48/contempt/S151_002_00000029.png,6
153,/workspace/CK plus/CK+48/contempt/S154_002_00000011.png,6
154,/workspace/CK plus/CK+48/contempt/S154_002_00000012.png,6
155,/workspace/CK plus/CK+48/contempt/S154_002_00000013.png,6
156,/workspace/CK plus/CK+48/contempt/S155_002_00000010.png,6
157,/workspace/CK plus/CK+48/contempt/S155_002_00000011.png,6
158,/workspace/CK plus/CK+48/contempt/S155_002_00000012.png,6
159,/workspace/CK plus/CK+48/contempt/S156_002_00000019.png,6
160,/workspace/CK plus/CK+48/contempt/S156_002_00000020.png,6
161,/workspace/CK plus/CK+48/contempt/S156_002_00000021.png,6
162,/workspace/CK plus/CK+48/contempt/S157_002_00000009.png,6
163,/workspace/CK plus/CK+48/contempt/S157_002_00000010.png,6
164,/workspace/CK plus/CK+48/contempt/S157_002_00000011.png,6
165,/workspace/CK plus/CK+48/contempt/S158_002_00000009.png,6
166,/workspace/CK plus/CK+48/contempt/S158_002_00000010.png,6
167,/workspace/CK plus/CK+48/contempt/S158_002_00000011.png,6
168,/workspace/CK plus/CK+48/contempt/S160_006_00000008.png,6
169,/workspace/CK plus/CK+48/contempt/S160_006_00000009.png,6
170,/workspace/CK plus/CK+48/contempt/S160_006_00000010.png,6
171,/workspace/CK plus/CK+48/contempt/S502_002_00000007.png,6
172,/workspace/CK plus/CK+48/contempt/S502_002_00000008.png,6
173,/workspace/CK plus/CK+48/contempt/S502_002_00000009.png,6
174,/workspace/CK plus/CK+48/contempt/S503_002_00000006.png,6
175,/workspace/CK plus/CK+48/contempt/S503_002_00000007.png,6
176,/workspace/CK plus/CK+48/contempt/S503_002_00000008.png,6
177,/workspace/CK plus/CK+48/contempt/S504_002_00000007.png,6
178,/workspace/CK plus/CK+48/contempt/S504_002_00000008.png,6
179,/workspace/CK plus/CK+48/contempt/S504_002_00000009.png,6
180,/workspace/CK plus/CK+48/contempt/S505_002_00000019.png,6
181,/workspace/CK plus/CK+48/contempt/S505_002_00000020.png,6
182,/workspace/CK plus/CK+48/contempt/S505_002_00000021.png,6
183,/workspace/CK plus/CK+48/contempt/S506_002_00000007.png,6
184,/workspace/CK plus/CK+48/contempt/S506_002_00000008.png,6
185,/workspace/CK plus/CK+48/contempt/S506_002_00000009.png,6
186,/workspace/CK plus/CK+48/contempt/S895_002_00000005.png,6
187,/workspace/CK plus/CK+48/contempt/S895_002_00000006.png,6
188,/workspace/CK plus/CK+48/contempt/S895_002_00000007.png,6
189,/workspace/CK plus/CK+48/disgust/S005_001_00000009.png,1
190,/workspace/CK plus/CK+48/disgust/S005_001_00000010.png,1
191,/workspace/CK plus/CK+48/disgust/S005_001_00000011.png,1
192,/workspace/CK plus/CK+48/disgust/S011_005_00000018.png,1
193,/workspace/CK plus/CK+48/disgust/S011_005_00000019.png,1
194,/workspace/CK plus/CK+48/disgust/S011_005_00000020.png,1
195,/workspace/CK plus/CK+48/disgust/S022_006_00000015.png,1
196,/workspace/CK plus/CK+48/disgust/S022_006_00000016.png,1
197,/workspace/CK plus/CK+48/disgust/S022_006_00000017.png,1
198,/workspace/CK plus/CK+48/disgust/S032_005_00000014.png,1
199,/workspace/CK plus/CK+48/disgust/S032_005_00000015.png,1
200,/workspace/CK plus/CK+48/disgust/S032_005_00000016.png,1
201,/workspace/CK plus/CK+48/disgust/S035_005_00000017.png,1
202,/workspace/CK plus/CK+48/disgust/S035_005_00000018.png,1
203,/workspace/CK plus/CK+48/disgust/S035_005_00000019.png,1
204,/workspace/CK plus/CK+48/disgust/S044_006_00000017.png,1
205,/workspace/CK plus/CK+48/disgust/S044_006_00000018.png,1
206,/workspace/CK plus/CK+48/disgust/S044_006_00000019.png,1
207,/workspace/CK plus/CK+48/disgust/S045_004_00000013.png,1
208,/workspace/CK plus/CK+48/disgust/S045_004_00000014.png,1
209,/workspace/CK plus/CK+48/disgust/S045_004_00000015.png,1
210,/workspace/CK plus/CK+48/disgust/S046_004_00000015.png,1
211,/workspace/CK plus/CK+48/disgust/S046_004_00000016.png,1
212,/workspace/CK plus/CK+48/disgust/S046_004_00000017.png,1
213,/workspace/CK plus/CK+48/disgust/S051_003_00000016.png,1
214,/workspace/CK plus/CK+48/disgust/S051_003_00000017.png,1
215,/workspace/CK plus/CK+48/disgust/S051_003_00000018.png,1
216,/workspace/CK plus/CK+48/disgust/S052_006_00000011.png,1
217,/workspace/CK plus/CK+48/disgust/S052_006_00000012.png,1
218,/workspace/CK plus/CK+48/disgust/S052_006_00000013.png,1
219,/workspace/CK plus/CK+48/disgust/S054_004_00000022.png,1
220,/workspace/CK plus/CK+48/disgust/S054_004_00000023.png,1
221,/workspace/CK plus/CK+48/disgust/S054_004_00000024.png,1
222,/workspace/CK plus/CK+48/disgust/S055_003_00000007.png,1
223,/workspace/CK plus/CK+48/disgust/S055_003_00000008.png,1
224,/workspace/CK plus/CK+48/disgust/S055_003_00000009.png,1
225,/workspace/CK plus/CK+48/disgust/S056_002_00000008.png,1
226,/workspace/CK plus/CK+48/disgust/S056_002_00000009.png,1
227,/workspace/CK plus/CK+48/disgust/S056_002_00000010.png,1
228,/workspace/CK plus/CK+48/disgust/S057_003_00000013.png,1
229,/workspace/CK plus/CK+48/disgust/S057_003_00000014.png,1
230,/workspace/CK plus/CK+48/disgust/S057_003_00000015.png,1
231,/workspace/CK plus/CK+48/disgust/S058_006_00000016.png,1
232,/workspace/CK plus/CK+48/disgust/S058_006_00000017.png,1
233,/workspace/CK plus/CK+48/disgust/S058_006_00000018.png,1
234,/workspace/CK plus/CK+48/disgust/S060_005_00000019.png,1
235,/workspace/CK plus/CK+48/disgust/S060_005_00000020.png,1
236,/workspace/CK plus/CK+48/disgust/S060_005_00000021.png,1
237,/workspace/CK plus/CK+48/disgust/S061_004_00000020.png,1
238,/workspace/CK plus/CK+48/disgust/S061_004_00000021.png,1
239,/workspace/CK plus/CK+48/disgust/S061_004_00000022.png,1
240,/workspace/CK plus/CK+48/disgust/S062_005_00000027.png,1
241,/workspace/CK plus/CK+48/disgust/S062_005_00000028.png,1
242,/workspace/CK plus/CK+48/disgust/S062_005_00000029.png,1
243,/workspace/CK plus/CK+48/disgust/S065_005_00000006.png,1
244,/workspace/CK plus/CK+48/disgust/S065_005_00000007.png,1
245,/workspace/CK plus/CK+48/disgust/S065_005_00000008.png,1
246,/workspace/CK plus/CK+48/disgust/S067_006_00000009.png,1
247,/workspace/CK plus/CK+48/disgust/S067_006_00000010.png,1
248,/workspace/CK plus/CK+48/disgust/S067_006_00000011.png,1
249,/workspace/CK plus/CK+48/disgust/S068_005_00000019.png,1
250,/workspace/CK plus/CK+48/disgust/S068_005_00000020.png,1
251,/workspace/CK plus/CK+48/disgust/S068_005_00000021.png,1
252,/workspace/CK plus/CK+48/disgust/S069_003_00000009.png,1
253,/workspace/CK plus/CK+48/disgust/S069_003_00000010.png,1
254,/workspace/CK plus/CK+48/disgust/S069_003_00000011.png,1
255,/workspace/CK plus/CK+48/disgust/S070_005_00000014.png,1
256,/workspace/CK plus/CK+48/disgust/S070_005_00000015.png,1
257,/workspace/CK plus/CK+48/disgust/S070_005_00000016.png,1
258,/workspace/CK plus/CK+48/disgust/S071_006_00000012.png,1
259,/workspace/CK plus/CK+48/disgust/S071_006_00000013.png,1
260,/workspace/CK plus/CK+48/disgust/S071_006_00000014.png,1
261,/workspace/CK plus/CK+48/disgust/S073_006_00000012.png,1
262,/workspace/CK plus/CK+48/disgust/S073_006_00000013.png,1
263,/workspace/CK plus/CK+48/disgust/S073_006_00000014.png,1
264,/workspace/CK plus/CK+48/disgust/S074_004_00000016.png,1
265,/workspace/CK plus/CK+48/disgust/S074_004_00000017.png,1
266,/workspace/CK plus/CK+48/disgust/S074_004_00000018.png,1
267,/workspace/CK plus/CK+48/disgust/S075_005_00000010.png,1
268,/workspace/CK plus/CK+48/disgust/S075_005_00000011.png,1
269,/workspace/CK plus/CK+48/disgust/S075_005_00000012.png,1
270,/workspace/CK plus/CK+48/disgust/S076_005_00000010.png,1
271,/workspace/CK plus/CK+48/disgust/S076_005_00000011.png,1
272,/workspace/CK plus/CK+48/disgust/S076_005_00000012.png,1
273,/workspace/CK plus/CK+48/disgust/S077_006_00000012.png,1
274,/workspace/CK plus/CK+48/disgust/S077_006_00000013.png,1
275,/workspace/CK plus/CK+48/disgust/S077_006_00000014.png,1
276,/workspace/CK plus/CK+48/disgust/S078_007_00000011.png,1
277,/workspace/CK plus/CK+48/disgust/S078_007_00000012.png,1
278,/workspace/CK plus/CK+48/disgust/S078_007_00000013.png,1
279,/workspace/CK plus/CK+48/disgust/S079_002_00000010.png,1
280,/workspace/CK plus/CK+48/disgust/S079_002_00000011.png,1
281,/workspace/CK plus/CK+48/disgust/S079_002_00000012.png,1
282,/workspace/CK plus/CK+48/disgust/S080_008_00000007.png,1
283,/workspace/CK plus/CK+48/disgust/S080_008_00000008.png,1
284,/workspace/CK plus/CK+48/disgust/S080_008_00000009.png,1
285,/workspace/CK plus/CK+48/disgust/S081_008_00000009.png,1
286,/workspace/CK plus/CK+48/disgust/S081_008_00000010.png,1
287,/workspace/CK plus/CK+48/disgust/S081_008_00000011.png,1
288,/workspace/CK plus/CK+48/disgust/S082_007_00000008.png,1
289,/workspace/CK plus/CK+48/disgust/S082_007_00000009.png,1
290,/workspace/CK plus/CK+48/disgust/S082_007_00000010.png,1
291,/workspace/CK plus/CK+48/disgust/S085_004_00000015.png,1
292,/workspace/CK plus/CK+48/disgust/S085_004_00000016.png,1
293,/workspace/CK plus/CK+48/disgust/S085_004_00000017.png,1
294,/workspace/CK plus/CK+48/disgust/S087_004_00000010.png,1
295,/workspace/CK plus/CK+48/disgust/S087_004_00000011.png,1
296,/workspace/CK plus/CK+48/disgust/S087_004_00000012.png,1
297,/workspace/CK plus/CK+48/disgust/S088_004_00000018.png,1
298,/workspace/CK plus/CK+48/disgust/S088_004_00000019.png,1
299,/workspace/CK plus/CK+48/disgust/S088_004_00000020.png,1
300,/workspace/CK plus/CK+48/disgust/S090_006_00000009.png,1
301,/workspace/CK plus/CK+48/disgust/S090_006_00000010.png,1
302,/workspace/CK plus/CK+48/disgust/S090_006_00000011.png,1
303,/workspace/CK plus/CK+48/disgust/S095_006_00000011.png,1
304,/workspace/CK plus/CK+48/disgust/S095_006_00000012.png,1
305,/workspace/CK plus/CK+48/disgust/S095_006_00000013.png,1
306,/workspace/CK plus/CK+48/disgust/S096_003_00000010.png,1
307,/workspace/CK plus/CK+48/disgust/S096_003_00000011.png,1
308,/workspace/CK plus/CK+48/disgust/S096_003_00000012.png,1
309,/workspace/CK plus/CK+48/disgust/S097_004_00000028.png,1
310,/workspace/CK plus/CK+48/disgust/S097_004_00000029.png,1
311,/workspace/CK plus/CK+48/disgust/S097_004_00000030.png,1
312,/workspace/CK plus/CK+48/disgust/S098_003_00000011.png,1
313,/workspace/CK plus/CK+48/disgust/S098_003_00000012.png,1
314,/workspace/CK plus/CK+48/disgust/S098_003_00000013.png,1
315,/workspace/CK plus/CK+48/disgust/S099_007_00000010.png,1
316,/workspace/CK plus/CK+48/disgust/S099_007_00000011.png,1
317,/workspace/CK plus/CK+48/disgust/S099_007_00000012.png,1
318,/workspace/CK plus/CK+48/disgust/S102_009_00000013.png,1
319,/workspace/CK plus/CK+48/disgust/S102_009_00000014.png,1
320,/workspace/CK plus/CK+48/disgust/S102_009_00000015.png,1
321,/workspace/CK plus/CK+48/disgust/S105_008_00000008.png,1
322,/workspace/CK plus/CK+48/disgust/S105_008_00000009.png,1
323,/workspace/CK plus/CK+48/disgust/S105_008_00000010.png,1
324,/workspace/CK plus/CK+48/disgust/S106_004_00000006.png,1
325,/workspace/CK plus/CK+48/disgust/S106_004_00000007.png,1
326,/workspace/CK plus/CK+48/disgust/S106_004_00000008.png,1
327,/workspace/CK plus/CK+48/disgust/S107_005_00000009.png,1
328,/workspace/CK plus/CK+48/disgust/S107_005_00000010.png,1
329,/workspace/CK plus/CK+48/disgust/S107_005_00000011.png,1
330,/workspace/CK plus/CK+48/disgust/S108_006_00000018.png,1
331,/workspace/CK plus/CK+48/disgust/S108_006_00000019.png,1
332,/workspace/CK plus/CK+48/disgust/S108_006_00000020.png,1
333,/workspace/CK plus/CK+48/disgust/S109_005_00000012.png,1
334,/workspace/CK plus/CK+48/disgust/S109_005_00000013.png,1
335,/workspace/CK plus/CK+48/disgust/S109_005_00000014.png,1
336,/workspace/CK plus/CK+48/disgust/S111_007_00000012.png,1
337,/workspace/CK plus/CK+48/disgust/S111_007_00000013.png,1
338,/workspace/CK plus/CK+48/disgust/S111_007_00000014.png,1
339,/workspace/CK plus/CK+48/disgust/S116_006_00000005.png,1
340,/workspace/CK plus/CK+48/disgust/S116_006_00000006.png,1
341,/workspace/CK plus/CK+48/disgust/S116_006_00000007.png,1
342,/workspace/CK plus/CK+48/disgust/S124_006_00000009.png,1
343,/workspace/CK plus/CK+48/disgust/S124_006_00000010.png,1
344,/workspace/CK plus/CK+48/disgust/S124_006_00000011.png,1
345,/workspace/CK plus/CK+48/disgust/S125_008_00000008.png,1
346,/workspace/CK plus/CK+48/disgust/S125_008_00000009.png,1
347,/workspace/CK plus/CK+48/disgust/S125_008_00000010.png,1
348,/workspace/CK plus/CK+48/disgust/S128_004_00000011.png,1
349,/workspace/CK plus/CK+48/disgust/S128_004_00000012.png,1
350,/workspace/CK plus/CK+48/disgust/S128_004_00000013.png,1
351,/workspace/CK plus/CK+48/disgust/S129_011_00000016.png,1
352,/workspace/CK plus/CK+48/disgust/S129_011_00000017.png,1
353,/workspace/CK plus/CK+48/disgust/S129_011_00000018.png,1
354,/workspace/CK plus/CK+48/disgust/S130_012_00000009.png,1
355,/workspace/CK plus/CK+48/disgust/S130_012_00000010.png,1
356,/workspace/CK plus/CK+48/disgust/S130_012_00000011.png,1
357,/workspace/CK plus/CK+48/disgust/S131_010_00000016.png,1
358,/workspace/CK plus/CK+48/disgust/S131_010_00000017.png,1
359,/workspace/CK plus/CK+48/disgust/S131_010_00000018.png,1
360,/workspace/CK plus/CK+48/disgust/S132_005_00000014.png,1
361,/workspace/CK plus/CK+48/disgust/S132_005_00000015.png,1
362,/workspace/CK plus/CK+48/disgust/S132_005_00000016.png,1
363,/workspace/CK plus/CK+48/disgust/S134_008_00000011.png,1
364,/workspace/CK plus/CK+48/disgust/S134_008_00000012.png,1
365,/workspace/CK plus/CK+48/disgust/S134_008_00000013.png,1
366,/workspace/CK plus/CK+48/fear/S011_003_00000012.png,2
367,/workspace/CK plus/CK+48/fear/S011_003_00000013.png,2
368,/workspace/CK plus/CK+48/fear/S011_003_00000014.png,2
369,/workspace/CK plus/CK+48/fear/S032_004_00000012.png,2
370,/workspace/CK plus/CK+48/fear/S032_004_00000013.png,2
371,/workspace/CK plus/CK+48/fear/S032_004_00000014.png,2
372,/workspace/CK plus/CK+48/fear/S046_003_00000014.png,2
373,/workspace/CK plus/CK+48/fear/S046_003_00000015.png,2
374,/workspace/CK plus/CK+48/fear/S046_003_00000016.png,2
375,/workspace/CK plus/CK+48/fear/S050_001_00000015.png,2
376,/workspace/CK plus/CK+48/fear/S050_001_00000016.png,2
377,/workspace/CK plus/CK+48/fear/S050_001_00000017.png,2
378,/workspace/CK plus/CK+48/fear/S054_002_00000013.png,2
379,/workspace/CK plus/CK+48/fear/S054_002_00000014.png,2
380,/workspace/CK plus/CK+48/fear/S054_002_00000015.png,2
381,/workspace/CK plus/CK+48/fear/S055_006_00000006.png,2
382,/workspace/CK plus/CK+48/fear/S055_006_00000007.png,2
383,/workspace/CK plus/CK+48/fear/S055_006_00000008.png,2
384,/workspace/CK plus/CK+48/fear/S059_002_00000015.png,2
385,/workspace/CK plus/CK+48/fear/S059_002_00000016.png,2
386,/workspace/CK plus/CK+48/fear/S059_002_00000017.png,2
387,/workspace/CK plus/CK+48/fear/S062_001_00000015.png,2
388,/workspace/CK plus/CK+48/fear/S062_001_00000016.png,2
389,/workspace/CK plus/CK+48/fear/S062_001_00000017.png,2
390,/workspace/CK plus/CK+48/fear/S065_002_00000020.png,2
391,/workspace/CK plus/CK+48/fear/S065_002_00000021.png,2
392,/workspace/CK plus/CK+48/fear/S065_002_00000022.png,2
393,/workspace/CK plus/CK+48/fear/S068_004_00000008.png,2
394,/workspace/CK plus/CK+48/fear/S068_004_00000009.png,2
395,/workspace/CK plus/CK+48/fear/S068_004_00000010.png,2
396,/workspace/CK plus/CK+48/fear/S074_001_00000018.png,2
397,/workspace/CK plus/CK+48/fear/S074_001_00000019.png,2
398,/workspace/CK plus/CK+48/fear/S074_001_00000020.png,2
399,/workspace/CK plus/CK+48/fear/S084_002_00000021.png,2
400,/workspace/CK plus/CK+48/fear/S084_002_00000022.png,2
401,/workspace/CK plus/CK+48/fear/S084_002_00000023.png,2
402,/workspace/CK plus/CK+48/fear/S091_001_00000013.png,2
403,/workspace/CK plus/CK+48/fear/S091_001_00000014.png,2
404,/workspace/CK plus/CK+48/fear/S091_001_00000015.png,2
405,/workspace/CK plus/CK+48/fear/S102_003_00000014.png,2
406,/workspace/CK plus/CK+48/fear/S102_003_00000015.png,2
407,/workspace/CK plus/CK+48/fear/S102_003_00000016.png,2
408,/workspace/CK plus/CK+48/fear/S117_003_00000012.png,2
409,/workspace/CK plus/CK+48/fear/S117_003_00000013.png,2
410,/workspace/CK plus/CK+48/fear/S117_003_00000014.png,2
411,/workspace/CK plus/CK+48/fear/S119_003_00000022.png,2
412,/workspace/CK plus/CK+48/fear/S119_003_00000023.png,2
413,/workspace/CK plus/CK+48/fear/S119_003_00000024.png,2
414,/workspace/CK plus/CK+48/fear/S124_003_00000009.png,2
415,/workspace/CK plus/CK+48/fear/S124_003_00000010.png,2
